,IMEI,年龄,性别,大致消费水平,终端品牌,终端型号,月银行短信通知次数,使用汽车类APP的PV数,使用理财类APP的PV数,使用股票类APP的PV数,交往圈规模,是否有跨省行为,是否有出国行为,访问购物类网站的次数,访问IT类网站的次数,访问餐饮类网站的次数,访问房产类网站的次数,访问健康类网站的次数,访问金融类网站的次数,访问旅游类网站的次数,访问体育类网站的次数,访问汽车类网站的次数,访问时事类网站的次数,访问社会类网站的次数,访问文娱类网站的次数,访问招聘类网站的次数,访问教育类网站的次数,访问其他类网站的次数,访问网游类网站的次数
463,c3a60d8f48648e0082c154828ec97374,27,男,高,苹果,A1526,28,0,0,0,32,否,否,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
464,2d3bf492f5be77161f69f6bff87bf372,55,女,低,苹果,IPADMINI(A1455),0,0,0,0,0,是,否,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,1c62a34ec597966f067361587cb30cac,17,男,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,3,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,bd31b8a103028b45c8e054ad6c0ce88d,17,男,中,三星,SM-N9006,36,0,0,0,63,是,否,390,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0
467,40f967aae734ac8b4bc35035c6e3c61a,27,男,高,苹果,A1586,128,0,0,0,290,是,否,0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
468,504c0fe480655ba333e397305571ff43,37,男,中,华为,E5573S-856,0,0,0,0,0,否,否,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,4b1cc027c6ca90d36ac3972ce7496c8f,51,女,低,苹果,A1524,90,0,0,0,20,是,否,237,969.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0
470,fe4de0805ce1c546bb16173264f2e09d,29,女,高,苹果,A1429,108,0,0,0,67,否,否,147,105.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,47.0,0.0,27.0
471,82e898244b8a72f491d0de31e1e20397,37,男,中,华为,E5331,0,0,0,0,0,否,否,1208,459.0,0.0,609.0,0.0,29.0,0.0,10.0,2.0,54.0,10.0,8.0,0.0,13.0,0.0,96.0
472,25d1711144cd41e8ae1b4022827da6f4,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,09896fe74b0450f108219db97a3c61ee,21,女,低,苹果,A1586,20,0,0,0,23,是,否,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,7.0
474,c7784cb973c21970b704c520926db28b,36,男,中,苹果,A1530,60,0,0,0,40,是,否,29,318.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
475,e2d35ab57c40c9c2f62bba1979823378,43,女,中,苹果,A1586,32,0,0,0,41,是,否,8,109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
476,fdd3407004dcb842cdeb532a6cfc9fe5,39,女,低,小米,2013023,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,f1bb5d5e63c210a25b404238f768e96b,39,女,中,苹果,A1530,74,0,0,0,62,否,否,20,27.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,18.0
478,e4ddd579e55a7dff7557383708fa1945,41,男,低,苹果,A1586,94,0,0,0,167,否,否,42,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,4.0
479,00117a6935b36d504348cb6fbbf0ce40,53,男,中,三星,GT-I9105P,0,0,0,0,54,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,c47f31fc5ff718f1db8ac0454b828039,36,男,低,苹果,PT2508,0,0,0,0,6,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,e522d6040eb1d88256b3de432b4de142,23,男,低,苹果,A1530,38,0,0,0,7,是,否,45,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
482,4b3c293dcee499fe57de48c213004ce0,44,女,中,三星,GT-I8552,4,0,0,0,63,否,否,685,6833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,75.0,0.0,0.0,44.0,0.0,6.0
483,730c629eff6bfd1bd44fd36517e64346,24,男,低,苹果,IPHONE4S(A1387),14,0,0,1,32,否,否,365,484.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,67.0,0.0,0.0,139.0,19.0,0.0,4.0
484,c772f9631de3ec281ae2173fca407fc7,60,男,低,三星,GALAXYNOTE2GT-N7100,16,0,0,15,20,否,否,16,90.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
485,29fb48c680eed864d1b5de5fc8abb353,24,女,中,华为,PE-UL00,0,0,0,0,9,否,否,3014,398.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,122.0
486,25f3d55b4d08947c73c80cac53f69967,27,女,高,苹果,A1700,128,0,0,0,42,否,否,78,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
487,af17a40d2ac615bce5159296e5332f4e,58,女,低,苹果,A1332,0,0,0,0,13,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,30a04f985a37a299daedcccb3e9ea574,32,男,高,华为,HUAWEI MT7-UL00,6,0,0,0,49,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,06baeb55882baaafb8615cd3e5b3b381,23,女,中,小米,2014215,18,0,0,0,21,是,否,252,510.0,0.0,0.0,0.0,3.0,21.0,0.0,18.0,0.0,0.0,9.0,0.0,52.0,0.0,44.0
490,72deca3c9dc81342d495b286dad6830d,44,男,高,苹果,A1524,118,0,0,0,93,是,否,4,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491,1da450736e5ab6d2e75038925df31f93,33,男,中,苹果,A1526,0,0,0,0,24,否,否,6,194.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
492,a351bdcebe5c9f3c3c5a81fb8292079e,47,男,中,苹果,A1431,0,0,0,0,66,是,否,486,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,40.0,0.0,0.0,0.0,0.0
493,79104edf829d36b79046a80e4fc5d737,37,不详,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,5,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,a20a01064898f1ee705fe7f854102522,34,男,中,华为,E5151S-2,0,0,0,0,0,否,否,3540,291.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,96.0
495,e1ffd2afc5c4faf12c49d02b56a3d352,43,男,中,华为,E5830,0,0,0,109,0,是,否,800,380.0,0.0,31.0,14.0,132.0,2.0,2.0,41.0,193.0,41.0,28.0,0.0,6.0,0.0,11.0
496,5630879c9edd6c1d8a1598c72d97313f,34,男,中,小米,2014616,162,0,0,0,50,是,否,438,483.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
497,37967deeb525aea7363258baa8dfe1c3,44,男,低,小米,2014616,28,0,0,0,14,否,否,174,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.0
498,40066b54296f38e6563b4ccfad379879,不详,不详,高,苹果,A1528,202,0,0,0,175,是,否,231,186.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0
499,6194be970763d90cfa39cb0fd59d50a7,35,男,高,苹果,A1524,120,0,0,0,77,否,否,9,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,12.0
500,c5d7b6ee2e97690aeb40cccfb654ceca,23,女,中,华为,CHM-UL00,56,0,0,0,26,否,否,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,657d1645b98750b9d0a28044502240bd,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,d561cd4adba050429abb322e3bcb67a5,33,男,中,小米,2014616,0,0,0,265,0,否,否,210,368.0,0.0,0.0,0.0,1083.0,0.0,13.0,71.0,1.0,24.0,5.0,26.0,5.0,0.0,34.0
503,b214a9463d7402aa7b3c53aa161a9cbf,37,不详,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,2,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,8dcc32ea34596b98df561585a2eeac40,29,男,高,苹果,A1429,48,0,0,0,81,是,否,177,680.0,0.0,2.0,0.0,10.0,0.0,7.0,1.0,6.0,0.0,28.0,0.0,14.0,0.0,8.0
505,f5f8d213417b9034a692d3409f6587be,17,男,高,苹果,A1586,78,0,0,0,15,是,否,0,20.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,d9d2853115c4d0cc352843f120785688,22,女,中,苹果,A1700,56,0,0,0,56,否,否,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
507,317a1b71473380c8c3fc4b6bd00b21ce,50,男,中,三星,GALAXYS3GT-I9300,44,0,0,0,31,是,否,89,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
508,435cb84591f15590ab5bb35c21f7ebab,55,男,低,乐视,LETV X501,14,0,0,0,14,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,4a249ca974465a27538a2a16eb1dc077,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,d9dab0abcc3e9f69ecce32cd01937d94,42,女,低,苹果,A1528,88,0,0,0,60,否,否,45,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
511,f8fef055f5774450a629fc641d4c00c7,33,女,中,华为,PE-UL00,128,0,0,10,47,否,否,435,38.0,0.0,0.0,3.0,50.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,36.0,0.0,6.0
512,383e1426af9268a37716b7c23f22de31,48,女,低,苹果,A1530,38,0,0,0,33,否,否,63,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,1dce72b967757a15c1a8d8663b524940,29,男,中,苹果,IPHONE4S(A1387),0,0,0,0,127,是,否,50,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
514,d72851a0a66d60d43c4f2106238537ec,61,男,低,华为,HUAWEI MT7-TL10,22,0,0,0,64,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,18c4afd65963e9f8df765407efa05eb6,37,女,高,苹果,A1700,278,0,0,0,112,否,否,212,302.0,0.0,0.0,0.0,77.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,40.0
516,1d47c8016285fe4ca2fb0c57f2b8fc34,49,男,低,苹果,A1431,0,0,0,0,8,是,否,24,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
517,dce8e264906840eca588adf7cb2be4df,35,男,中,桑菲消费,Philips S301,0,0,0,1,47,是,否,2143,213.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,58.0,0.0,50.0
518,a041cc48238dd3fbf8fa09013b070e4a,58,女,中,三星,SM-A7000,100,0,0,0,114,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,472bb177752a5d6784bf25486cbb7c33,37,男,中,苹果,IPHONE6(A1549),0,0,0,0,1,是,是,46,353.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0
520,91c5ebbda8485737e45db903e827953c,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,99e4e3582a172a9c2514c943e087fc1e,17,不详,低,华为,MU509,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,c11c1e8317b4f006e595a3f973a92031,34,男,中,苹果,A1533,114,0,0,0,75,否,否,39,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
523,0b0cb65e651973a8244574387befe20e,38,女,低,苹果,A1530,0,0,0,0,27,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,c8a766c8bba2daa2fd24f3b3094a43b7,20,女,低,苹果,A1586,40,0,0,0,29,否,否,204,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
525,8d5112d78718c21cf27788f05f23d6fb,33,男,低,黑莓,"PASSPORT,SQW100-1,RGY181LW",0,0,0,0,0,否,否,232,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0
526,88f417652cfe38babee5e65922d39147,37,男,中,苹果,IPHONE6S(A1688),0,0,0,0,16,否,否,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,72f52f3e6daead1988b7376ab9ae5685,47,女,低,联想,Lenovo A3600-d,0,0,0,0,1,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,177e037ebc808aaa9e8372a55a04ccbb,34,男,中,苹果,IPADMINI(A1490),0,0,0,0,0,否,否,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,a23d75e5fbb71623013c96f51b35019e,25,男,低,魅族,M575M,0,0,0,0,7,否,否,55,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
530,1c913286dfa62bcee8ebb14b9b8f277c,47,女,中,三星,GT-N7102,0,0,0,0,0,否,否,219,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0
531,90bcbd77a75e8f908feb04d960e51117,34,男,中,华为,HUAWEI TAG-AL00,54,0,0,0,91,是,否,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
532,a9ed8208ea6d4d3e880b0ea207003f26,39,男,低,苹果,A1524,6,0,0,0,8,是,否,974,1815.0,0.0,1.0,0.0,48.0,57.0,14.0,0.0,112.0,0.0,0.0,0.0,10.0,0.0,246.0
533,abf62ddd6f487c6c8a97b1f86b708650,39,男,低,苹果,IPHONE5C(A1532),0,0,0,0,275,否,否,30,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,46ffc8ed748820a720e88b7cfae69877,54,男,中,三星,GT-I9300,50,0,0,0,38,否,否,6,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,dacbf81e6938162fbf4d5ae83b219f74,35,女,中,摩托罗拉,XT1079,0,0,0,0,0,否,否,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,66deaae4024fabbbb73c706111ef1566,36,男,低,苹果,A1431,12,0,0,0,9,否,否,0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,8b0f78f8f51ec1030f2edc0c563bcfab,56,男,中,华为,Che1-CL20,14,0,0,0,58,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,e51c96ae2555234dd45027c7381bdd43,17,女,中,IVIO,DG50,0,0,0,0,0,是,否,25,71.0,0.0,0.0,0.0,52.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,80.0,0.0,0.0
539,08d7637f8b59c8c88863757a9c08ea0b,26,男,低,苹果,A1586,92,0,0,0,24,否,否,124,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,0.0,14.0
540,471f999d72334a00f51aa9ee778180f4,27,男,低,小米,2014719,18,0,0,0,34,否,否,18,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
541,4af31e9cdc45fbab497f1389f1f16251,66,女,低,华为,HUAWEI GRA-UL00,20,0,0,0,9,否,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,0f1da5b851a72cb35460273d7ffe12c6,49,男,高,苹果,A1700,34,0,0,0,125,否,否,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
543,3135842bfec46d2a9f34b8b85dec88fd,39,女,高,苹果,A1586,160,0,0,0,97,否,否,87,130.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,9631a7455f1d942c4f69c2cc21b9df02,36,女,低,三星,GT-I8552,42,0,0,0,20,否,否,27,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,5caf76a3757e872e63d06b86f9fc9738,37,不详,低,PEIKER,CIBECALLNAD6200CNWNC,0,0,0,0,6,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,6e247ceed25e122bab7f0a86e70b6b22,27,男,中,华为,E5573S-856,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,40889f104f2d78fc553c9fddfad710ed,34,男,中,苹果,A1431,0,0,0,0,46,是,否,88,1196.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
548,6938a7c79b14104f6d2b65e25f1c84db,21,男,中,苹果,A1332,4,0,0,0,23,是,否,96,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,109.0
549,9da6a6c6e440d9ce66d000519bba9f88,41,男,高,三星,SM-A7000,94,0,0,0,149,是,否,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
550,f48f674ffd38e357971f91103e5bc1d8,61,女,低,三星,SM-G3812,20,0,0,0,153,是,否,189,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
551,4e98597356c9511a68350608fb5ebc9f,39,女,中,索尼爱立信,E15I(AAD-3880091-BV),2,0,0,0,25,否,否,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,c1f16e50b5533047426d22efcc0b6f7c,39,男,中,普联,TL-TR861,0,0,0,0,0,否,否,238,314.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,103.0,1.0,0.0,0.0,8.0,0.0,18.0
553,75d0fb179741d544cc76470578bc6e47,56,男,中,三星,GT-I9500,18,0,0,0,154,是,否,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,a8d4c8fb902dd24b4bbcf65d995c8dbb,17,男,中,中兴,MF190,0,0,0,0,0,否,否,13,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0
555,ac60f238bef1085af9d41cd353c52cf4,36,男,高,苹果,A1700,48,0,0,0,371,否,否,0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,32c7dd27c67bfd566ac05ee2e7c2969d,47,男,低,CINTERION,AHS3-W,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,5588eed2b94359dc933d3b23f8a66974,49,女,中,中电,CECT 6808,0,0,0,0,28,否,否,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,3e6dc9122d5d4e8d73cea03b1d6798d2,25,女,中,华为,HUAWEI TIT-AL00,12,0,0,0,40,否,否,90,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
559,f8b5a57821b77104ec7056126ace5c45,35,女,低,小米,2012061,180,0,0,0,33,否,否,33,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
560,73ecc4869224a9962a44225f9e92cd2b,43,女,中,华为,HUAWEI GRA-UL00,2,0,0,0,98,是,否,72,194.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,5.0
561,7cc50bddd60f1621a517e79792bb6e7f,21,男,低,华为,HUAWEI MT7-TL10,0,0,0,0,19,否,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,af6fd12b901c759bec68af8400a96cc0,34,男,中,索尼,XM50h,0,0,0,0,8,否,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,121.0
563,c0f526732470b07459d85ead218337ae,26,女,低,苹果,A1429,102,0,0,0,44,是,否,334,140.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,9.0
564,8107a3b5e79da059fd7dca7e3597b42d,39,女,中,苹果,A1586,118,0,0,0,66,否,否,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,d332fda174bee47d029152356780fb76,18,女,中,小米,2015052,0,0,0,0,22,否,否,168,593.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
566,62c8bfb97b6278dbf954e226e4debe63,60,女,低,三星,SM-N9006,12,0,0,0,12,否,否,532,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
567,d3f30188b818e22b27f57d9cc48aa371,29,女,中,苹果,A1700,20,0,0,0,95,是,否,83,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
568,d52834a8a1cc3074c1597d8615cec49a,49,男,高,苹果,A1524,0,0,0,0,35,否,否,2,83.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
569,2d2cebcefdfc176318a674a33263163a,32,女,中,苹果,A1528,0,0,0,0,6,否,否,9,85.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
570,924e88fd4733be125a104450d551d9a6,48,女,中,三星,SM-A3000,0,0,0,0,41,是,否,197,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
571,eed9d9f4b4032944f236639909cc7294,47,女,高,苹果,A1528,120,0,0,0,60,是,否,411,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0
572,291e4ccae23f57f2ab45eedcdc2b8df4,48,男,中,小米,2014021,2,0,0,0,61,是,否,22,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
573,3789c6d90c99ed9f0907d64f6a7fe2d7,37,不详,低,华为,MU509,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,8619dc8b71d6207f281d39f5a0e12d44,39,男,高,苹果,IPHONE6S(A1688),664,0,0,0,90,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
575,637aca1ab866c6441b8024637a1c83bc,33,男,中,苹果,A1431,62,0,0,0,32,是,否,710,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,0.0,0.0,0.0,0.0,71.0
576,c8cf495d3d3b182ae2a24ba524ced5a6,57,男,中,苹果,IPHONE4S(A1387),8,0,0,0,108,否,否,0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,ecc22cb74fd59a16cdf481ab117db269,38,男,高,小米,2014215,74,0,0,0,101,否,否,938,780.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,194.0,39.0,1.0,0.0,113.0,0.0,61.0
578,ab90fb0e5a21b1e34e01a509db9c28b6,18,女,中,三星,SM-N9008S,44,0,0,0,18,否,否,959,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,137.0
