,日期,IMEI,00:00-01:00经度,00:00-01:00纬度,01:00-02:00经度,01:00-02:00纬度,02:00-03:00经度,02:00-03:00纬度,03:00-04:00经度,03:00-04:00纬度,04:00-05:00经度,04:00-05:00纬度,05:00-06:00经度,05:00-06:00纬度,06:00-07:00经度,06:00-07:00纬度,07:00-08:00经度,07:00-08:00纬度,08:00-09:00经度,08:00-09:00纬度,09:00-10:00经度,09:00-10:00纬度,10:00-11:00经度,10:00-11:00纬度,11:00-12:00经度,11:00-12:00纬度,12:00-13:00经度,12:00-13:00纬度,13:00-14:00经度,13:00-14:00纬度,14:00-15:00经度,14:00-15:00纬度,15:00-16:00经度,15:00-16:00纬度,16:00-17:00经度,16:00-17:00纬度,17:00-18:00经度,17:00-18:00纬度,18:00-19:00经度,18:00-19:00纬度,19:00-20:00经度,19:00-20:00纬度,20:00-21:00经度,20:00-21:00纬度,21:00-22:00经度,21:00-22:00纬度,22:00-23:00经度,22:00-23:00纬度,23:00-00:00经度,23:00-00:00纬度
81,20160301,460db03b8750933facddedbeda0aa9af,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.57646,31.16632001,,,121.56,31.15560001,,,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001,121.56,31.15560001
82,20160301,3d1093eea61d0c6a86ca0c6040ef9cf0,,,,,,,,,,,,,,,,,,,,,,,121.45333,31.22367001,121.46091,31.21906001,121.48372,31.23077001,121.48866,31.21398001,121.47583,31.21416001,,,121.36806,31.20667001,121.38865,31.2563,,,,,121.375,31.20972001,,,,
83,20160301,42169d764dba946e08992a69824a9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.52418,31.15285,,,,,,,,
84,20160301,d2a0feb02ab329986358fcbd24657bf7,,,,,,,,,121.47552,31.23922001,121.47552,31.23922001,121.47552,31.23922001,121.47552,31.23922001,,,,,121.48143,31.24187001,,,,,121.47552,31.23922001,121.47552,31.23922001,121.47552,31.23922001,121.47552,31.23922001,121.47552,31.23922001,121.47552,31.23922001,,,121.47552,31.23922001,121.47552,31.23922001,121.47552,31.23922001,121.47552,31.23922001
85,20160301,ccb268617f9cca13b17a1152bfd806ec,,,,,,,,,,,,,,,,,,,121.4861941,31.14084486,,,,,121.40095,31.18116001,,,,,,,,,,,121.40387,31.17833001,,,,,,,121.48088,31.13789001,,
86,20160301,439b5acb377131d4f59b76464b5522e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,20160301,34ac4f12fcc28ac1f274bd89d7590971,121.4945,31.14566001,121.4945,31.14566001,121.4945,31.14566001,121.4945,31.14566001,121.4945,31.14566001,121.4945,31.14566001,121.4945,31.14566001,121.4945,31.14566001,,,,,121.4945,31.14566001,121.4945,31.14566001,,,121.4945,31.14566001,,,121.4945,31.14566001,121.52658,31.22424001,121.55305,31.1475,121.55305,31.1475,121.52309,31.22504001,,,121.52309,31.22504001,121.52309,31.22504001,121.52309,31.22504001
88,20160301,5bedbbb36f5776fecdda5deab6fe9b85,121.52035,31.26942001,,,,,,,,,,,,,,,,,,,,,121.51355,31.27829001,121.51355,31.27829001,121.51355,31.27829001,121.52793,31.28212001,121.5225,31.25561001,121.5225,31.25561001,,,,,,,121.52035,31.26942001,121.52035,31.26942001,121.52035,31.26942001,,
89,20160301,b6a3f5a915d54b85d5e9ea5f39a2190b,,,121.80918,31.03538001,121.80918,31.03538001,121.80918,31.03538001,121.80918,31.03538001,,,121.80918,31.03538001,121.80918,31.03538001,121.80918,31.03538001,121.80918,31.03538001,,,,,,,121.80743,31.00982001,121.80918,31.03538001,121.80918,31.03538001,121.83424,31.04582001,,,121.80743,31.00982001,121.80918,31.03538001,121.80918,31.03538001,121.80918,31.03538001,121.80918,31.03538001,121.80918,31.03538001
90,20160301,9242d033b0bd018f18c33e219563fac5,,,,,,,,,,,,,,,,,121.52766,31.2629,,,121.54686,31.25225,121.55096,31.25609,,,,,,,,,,,,,,,,,,,,,,,,
91,20160301,b4fad67ffdcdc8c7fe7ecf535c1e8c5b,,,,,,,,,,,,,121.201948,31.05001801,121.222,31.05190001,121.47555,31.26250001,121.47745,31.26019001,121.47745,31.26019001,121.47745,31.26019001,,,121.47745,31.26019001,,,121.47745,31.26019001,121.47745,31.26019001,121.42209,31.18939001,,,,,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801,121.201948,31.05001801
92,20160301,d31689aa129b02fb67505e85c06a9629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.32805,31.12136001,,,,
93,20160301,1a38f57854fc477c66d55af3c0f86fa4,,,,,,,,,,,121.58321,31.27252001,,,121.53699,31.27846001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20160301,6b5feaad773a453349ea3aee44ad0d4f,,,,,121.49453,31.30487,121.49453,31.30487,121.49453,31.30487,121.49453,31.30487,121.49453,31.30487,121.49453,31.30487,,,,,,,121.48883,31.31032,,,121.49453,31.30487,121.48883,31.31032,,,121.48883,31.31032,121.48883,31.31032,,,121.49879,31.3105,121.49455,31.30483,121.49453,31.30487,121.49453,31.30487,121.49453,31.30487
95,20160301,2f2e9ef5ce00a7d135aee1af027894fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20160301,565c2313c230fb85c3078deac40d4f6f,121.53917,31.22840001,121.53917,31.22840001,121.53917,31.22840001,121.53917,31.22840001,121.53869,31.22411001,121.53917,31.22840001,121.54203,31.22612001,121.54203,31.22612001,121.53917,31.22840001,121.53869,31.22411001,121.53869,31.22411001,121.54203,31.22612001,121.53917,31.22840001,121.53917,31.22840001,121.53917,31.22840001,121.54203,31.22612001,121.53917,31.22840001,,,121.54203,31.22612001,121.54203,31.22612001,121.53869,31.22411001,121.53917,31.22840001,121.54203,31.22612001,121.53917,31.22840001
97,20160301,e663d30dc9d7cc7f0a30c4288be14b29,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,,,,,,,,,,,,,121.60556,31.31944001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001,121.60464,31.29501001
98,20160301,a58c344cf711ce28669939f1d997ab34,,,,,,,,,,,121.42677,31.33409001,121.42677,31.33409001,121.42677,31.33409001,,,,,,,,,,,121.4323,31.33988001,,,121.42873,31.35356001,121.42677,31.33409001,121.42677,31.33409001,,,121.42677,31.33409001,121.42677,31.33409001,121.42677,31.33409001,121.42677,31.33409001,121.42677,31.33409001
99,20160301,418d212d602b031f61aaee0bf8c3a46f,121.27861,31.33389001,121.27861,31.33389001,,,,,,,,,,,,,,,121.27861,31.33389001,,,121.27861,31.33389001,,,,,121.18253,31.31786001,,,121.27861,31.33389001,121.27861,31.33389001,,,,,121.27861,31.33389001,121.27861,31.33389001,121.27861,31.33389001,121.27861,31.33389001
100,20160301,2a4752817e1369b9601374f32013aab5,,,121.46131,31.26620001,121.46131,31.26620001,121.46131,31.26620001,121.46131,31.26620001,121.46131,31.26620001,121.46131,31.26620001,121.46131,31.26620001,121.46131,31.26620001,121.45879,31.26883001,121.46,31.25389001,121.46,31.25389001,121.460113,31.25966401,121.39223,31.26544001,121.4639763,31.25591587,121.45934,31.26328001,,,121.46051,31.25460001,121.46215,31.25113001,121.46051,31.25460001,121.46131,31.26620001,,,,,,
101,20160301,02d7724a0d69ad1b62206273f8eed776,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.5731945,31.2738889,121.51984,31.23291001,121.50869,31.23520001,121.50869,31.23520001,121.50831,31.24103001,121.50869,31.23520001,121.50831,31.24103001,,,121.50869,31.23520001,121.50869,31.23520001,121.50869,31.23520001,121.50188,31.16696,121.57367,31.25898001,121.57367,31.25898001,121.57367,31.25898001,121.57367,31.25898001,121.57367,31.25898001,121.57367,31.25898001
102,20160301,011d82117e343ae58c70e875d8353fb0,121.57886,31.29632001,121.57886,31.29632001,121.57886,31.29632001,121.57886,31.29632001,121.57886,31.29632001,121.57886,31.29632001,,,,,,,121.56798,31.29521001,121.56798,31.29521001,,,,,121.56798,31.29521001,,,,,,,,,,,,,121.57886,31.29632001,121.57886,31.29632001,121.57886,31.29632001,121.57886,31.29632001
103,20160301,490ee97fb7ff3d16163c331327471e43,,,,,,,,,,,,,,,,,121.32066,31.17223001,,,,,,,,,,,121.28634,31.20043001,,,,,,,,,,,,,,,,,,
104,20160301,2955968ffde226c2cccc446bf1387dfe,,,,,,,,,,,,,,,121.4175,31.24666001,121.414027,31.24256401,121.41402,31.25700001,121.508062,31.26052456,,,,,121.41402,31.25700001,,,121.41402,31.25700001,121.41402,31.25700001,121.40833,31.24305001,121.40069,31.24175001,,,,,,,,,121.40833,31.24305001
105,20160301,178f9b4f5b67750512a772a7bd8e23a8,,,,,,,,,,,,,121.51417,31.22489001,,,121.51965,31.23784001,,,121.42496,31.20580001,121.44069,31.30719001,,,,,,,,,,,,,,,,,,,121.41702,31.34398001,121.42409,31.32283001,,
106,20160301,57851be711bf51362ac18df39ed7e170,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,121.41211,31.17742001,121.53442,31.13914001,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,121.52445,31.0263806,,,121.52445,31.0263806,121.41056,31.17583001,121.52445,31.0263806,121.41194,31.17254001,121.52445,31.0263806,,,,
107,20160301,53aad336c18fe783590c8d3b627058f2,,,,,,,,,,,,,,,121.63727,31.19393001,121.64172,31.23616001,,,,,,,121.65821,31.2346,121.4405784,31.22425191,121.40852,31.21644001,121.407778,31.21305601,121.407778,31.21305601,,,121.40852,31.21644001,121.407778,31.21305601,121.407778,31.21305601,121.40778,31.21305001,,,,
108,20160301,98c2e0c9fdc12c26c2a87567619dea6e,,,,,,,,,,,,,,,,,,,,,,,,,,,121.49978,31.26759001,,,121.49978,31.26759001,121.49978,31.26759001,,,,,,,,,,,,,121.49978,31.26759001
109,20160301,d2babfe0547ec5353766301d05fd4b5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,20160301,4236844cf90e2ca955eafbdd12cbca97,121.42157,31.11394001,121.42157,31.11394001,121.42157,31.11394001,121.42157,31.11394001,121.42157,31.11394001,121.42157,31.11394001,121.42157,31.11394001,121.411433,31.11036601,,,121.41337,31.11283001,,,121.40388,31.11638001,121.39254,31.08907001,121.39254,31.08907001,121.39254,31.08907001,,,,,121.39254,31.08907001,,,,,121.375,31.06950001,121.36504,31.09420001,121.34983,31.10118001,121.34983,31.10118001
111,20160301,1799b09c5ff25b866fd522668f08a078,,,121.39756,31.24996001,121.39756,31.24996001,121.40066,31.25007001,121.40066,31.25007001,121.40066,31.25007001,121.40066,31.25007001,121.39756,31.24996001,121.40066,31.25007001,,,,,121.34887,31.15614001,121.34333,31.15889001,121.34887,31.15614001,121.39341,31.16206001,,,,,121.433224,31.19575632,121.39591,31.13346001,,,,,121.40066,31.25007001,121.39756,31.24996001,121.39756,31.24996001
112,20160301,bf118ce0b48f1f2f5d541d4d6fc2489f,,,,,,,,,,,,,,,121.45308,31.22911001,,,,,121.42096,31.28031001,121.46575,31.21261001,121.414027,31.24256401,121.414027,31.24256401,,,,,,,121.55196,31.20257001,121.40944,31.19750001,,,,,,,,,,
113,20160301,f7548c6a9b186e3f1a42113484d14193,,,,,,,,,,,121.62885,31.31675001,,,,,,,,,,,,,,,,,,,,,,,121.62885,31.31675001,,,,,,,,,,,,
114,20160301,4de7eb3dd4af3ca2cf59ef49bc1839de,,,,,,,,,,,,,,,121.1974,31.26919,121.16381,31.28051,121.16381,31.28051,121.16381,31.28051,121.16381,31.28051,121.16381,31.28051,121.16381,31.28051,121.16381,31.28051,,,,,,,,,,,,,,,,,,
115,20160301,866777bb2f64da2db406135b84d78074,121.54021,31.04066,,,,,,,,,,,,,,,,,,,,,121.201948,31.05001801,,,121.43043,31.19657001,,,121.2891611,31.1877695,,,121.19888,31.05194001,121.28445,30.9905306,,,,,,,121.40315,31.1099611,,
116,20160301,5fd44b39a4ed56c68f087f14568033e9,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,,,121.406309,31.21904801,121.40333,31.21361001,121.0887,31.16082001,,,,,121.41228,31.21941,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,121.40852,31.21644001,,,121.40852,31.21644001,,
117,20160301,f1886276116e9745347329ab1da929d4,121.405,31.24800001,,,,,,,,,,,121.43194,31.32222001,,,121.42336,31.29012001,121.43556,31.29333001,121.43185,31.19044001,,,,,121.375,31.20972001,,,121.41213,31.22178001,,,,,121.43456,31.19081001,121.44014,31.24662001,121.42711,31.26072001,121.49379,31.36068001,,,121.48741,31.24570001
118,20160301,d1836acc6c0ee74296649a05aef56d58,,,,,,,,,,,,,,,,,121.5168,31.24369001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,20160301,ee185f98d4a8362c1399666cd983ab4f,,,,,,,,,,,,,,,,,,,,,121.61629,31.19916001,,,121.46215,31.25113001,,,,,,,,,121.36241,31.20268001,121.48974,31.23120001,121.54944,31.18493001,,,121.4236,31.17947001,121.29456,31.13007001,121.363,31.21560001
120,20160301,8db1b5ba23c3004939d9bd29dbb53100,121.19055,31.46583,,,,,,,,,,,121.3431694,30.7152,,,,,121.44534,31.29065001,121.46471,31.20776001,121.46471,31.20776001,,,121.47861,31.20417001,,,,,121.14316,31.35922001,,,,,,,,,,,,,,
121,20160301,5e184b7b5485d6037b8da9ddf33ce8a6,,,,,,,,,,,,,,,,,,,121.47198,31.22225001,,,,,121.47198,31.22225001,121.47198,31.22225001,,,,,,,,,121.45458,31.21678001,,,,,,,,,,
122,20160301,1b291f7de1f905e773d520b21edc32b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,20160301,d0495fd09de18efcf4b98045b2f1fd5a,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.49694,31.25222001,,,121.49134,31.24932001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001,121.48762,31.26586001
124,20160301,8b8f1d2eba2885798c210a1dd5636bf4,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,,,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,,,,,121.51385,31.27246001,,,,,,,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001,121.51024,31.26739001
125,20160301,0a75686324257cc0ebd775c6c59e4abf,,,121.48883,31.27782001,121.49233,31.27750001,121.49233,31.27750001,121.49233,31.27750001,121.49233,31.27750001,121.49233,31.27750001,121.49233,31.27750001,,,121.49233,31.27750001,121.49233,31.27750001,121.49453,31.27447001,121.49233,31.27750001,121.49233,31.27750001,121.49233,31.27750001,121.49233,31.27750001,121.49453,31.27447001,121.49233,31.27750001,121.49628,31.27695001,121.49233,31.27750001,121.49233,31.27750001,121.49233,31.27750001,121.49233,31.27750001,,
126,20160301,9a60f08e80bb3d0a869a40449120fb49,121.51673,31.14367001,121.51673,31.14367001,121.51673,31.14367001,122.0604694,30.6378306,121.51673,31.14367001,121.51984,31.23291001,,,121.72537,31.21023001,,,121.70147,31.19024001,,,,,,,,,,,,,,,,,,,121.52345,31.19697001,121.52626,31.14302001,121.52626,31.14302001,121.52626,31.14302001,,
127,20160301,2fe09893cc419501370d68fbe8cffaf2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.69576,31.18581,121.69576,31.18581
128,20160301,931530d1b30688b7dad625d9e8354193,121.44278,31.31611001,121.27804,31.37431,,,,,,,121.27804,31.37431,121.42395,31.28653001,121.49538,31.25269001,121.49861,31.18056001,121.42336,31.29012001,121.40944,31.19750001,,,121.42336,31.29012001,121.45415,31.23321001,,,,,,,,,121.45777,31.29573001,121.46,31.22083001,121.47827,31.24286001,,,,,121.51298,31.31471001
129,20160301,02156921633d72a9906411c057f5dbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,20160301,52f567018f109b087d453d7f7cf5ce8e,,,121.58134,31.10215,121.58134,31.10215,121.51959,31.07388,121.58134,31.10215,121.58134,31.10215,121.58134,31.10215,121.58134,31.10215,121.4022194,31.0008306,,,121.49558,31.0824,121.59803,31.06883001,121.58134,31.10215,121.39738,31.00883001,121.58134,31.10215,,,121.51959,31.07388,121.38636,31.17021,121.58134,31.10215,121.39738,31.00883001,121.58134,31.10215,121.58134,31.10215,121.58134,31.10215,121.58134,31.10215
131,20160301,8897c89a34aab7279147ef54bcd87ad4,121.49387,31.21413001,121.49387,31.21413001,121.49387,31.21413001,121.49387,31.21413001,121.49387,31.21413001,121.49387,31.21413001,121.49387,31.21413001,121.49387,31.21413001,121.49387,31.21413001,,,121.49361,31.25833001,121.48608,31.23731001,,,121.44073,31.24891001,121.54944,31.18493001,121.55499,31.16008001,121.55499,31.16008001,121.485304,31.25007401,121.48608,31.23731001,121.4968,31.21252001,121.49387,31.21413001,121.49387,31.21413001,121.4968,31.21252001,121.4968,31.21252001
132,20160301,90b7192226956ae555e7486978be7cb9,121.25469,31.11849,121.25469,31.11849,121.25469,31.11849,121.25469,31.11849,121.25469,31.11849,121.25469,31.11849,121.25469,31.11849,121.25469,31.11849,121.25469,31.11849,,,,,,,121.425833,31.19444401,121.428191,31.21079101,,,,,,,121.45777,31.29573001,,,121.38496,31.18677001,,,121.37377,31.19142001,,,,
133,20160301,392ba0ba34bc18db28ccca1a249680b3,,,,,,,,,,,,,,,,,121.29116,31.38066,121.42143,31.38270001,121.29116,31.38066,121.42143,31.38270001,121.42143,31.38270001,121.42143,31.38270001,121.29116,31.38066,121.4640404,31.23998391,,,121.33269,30.72060001,121.37204,30.73983001,,,121.34746,30.73271001,,,121.3326889,30.7206,121.3326889,30.7206
134,20160301,9111d3a69638b59c49550a9d45827c84,,,,,,,,,,,,,,,,,121.3794,31.33723001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,20160301,e02465022ee96b7359a2e6e45873d96e,121.5075,31.23167001,121.5075,31.23167001,121.5075,31.23167001,121.5075,31.23167001,121.5075,31.23167001,121.5075,31.23167001,121.5075,31.23167001,121.5075,31.23167001,,,,,121.5075,31.23167001,121.5075,31.23167001,121.5075,31.23167001,121.45415,31.23321001,121.4577,31.24244001,121.48101,31.23482001,121.5075,31.23167001,121.48101,31.23482001,121.48974,31.23120001,121.5075,31.23167001,,,121.5075,31.23167001,121.5075,31.23167001,121.5075,31.23167001
136,20160301,888104a72c84faa354ab0b710ea0b618,121.42985,31.23747001,121.42985,31.23747001,121.42985,31.23747001,121.42985,31.23747001,121.42985,31.23747001,121.42985,31.23747001,121.42985,31.23747001,121.43302,31.23606001,,,,,,,,,,,,,,,121.4002,31.18735001,121.4002,31.18735001,121.4002,31.18735001,121.4002,31.18735001,,,121.4002,31.18735001,121.4002,31.18735001,,,121.4002,31.18735001
137,20160301,c6a42901c547e3dd3011d1ed6912b702,,,121.43836,31.17620001,121.43836,31.17620001,121.43836,31.17620001,121.43836,31.17620001,121.43836,31.17620001,121.48,31.30861001,,,,,,,,,,,121.43836,31.17620001,121.43836,31.17620001,,,121.43836,31.17620001,,,121.445,31.17361001,,,121.445,31.17361001,121.43836,31.17620001,121.43836,31.17620001,121.43836,31.17620001,121.43836,31.17620001
138,20160301,3ac06ff91c0d4b80a985eafbb6a49ad3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.8798,30.89846001,121.8798,30.89846001,,,,,,
139,20160301,5c345329fc17e3cda2421d803205c5be,121.53358,31.31329001,121.53358,31.31329001,121.53358,31.31329001,121.53358,31.31329001,121.53358,31.31329001,121.53358,31.31329001,121.53358,31.31329001,121.53358,31.31329001,,,,,,,,,,,,,,,,,,,,,121.53992,31.31383001,,,,,121.52797,31.31469001,121.53358,31.31329001,121.53358,31.31329001
140,20160301,ac18447a4d9ffe94ae224a7ebe5b3f2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.418755,31.18855501,,,,,,,,,,,,,,
141,20160301,80b1b515ecf7dbd458e28bb3ee86daee,,,,,,,,,,,,,,,121.53083,31.22472001,121.52508,31.20517001,121.75938,31.05129001,,,121.75938,31.05129001,121.75938,31.05129001,121.75938,31.05129001,,,121.52658,31.22424001,,,,,,,,,,,,,,,,
142,20160301,fdad55032e270d4bcd3451d28f395a6b,,,,,,,,,,,,,,,121.4119,31.29458001,121.409097,31.26518201,121.481,31.19820001,,,121.48192,31.20100001,121.47861,31.20417001,121.4851908,31.20460377,121.41073,31.19967001,,,,,121.42621,31.30608001,,,,,,,121.41854,31.30793001,,,,
143,20160301,2dde054d3eab843e930df3c23587530c,,,,,,,,,,,,,,,,,121.43575,31.31889001,121.4211,31.29137001,,,121.36511,31.18395001,121.36934,31.17493001,121.43836,31.17620001,121.31711,31.16115001,,,,,,,121.38721,31.25379001,,,,,121.37337,31.28444001,,,,
144,20160301,bc443f76d9ffae19ecefefff25b22564,121.532579,31.15461801,121.532579,31.15461801,121.532579,31.15461801,121.532579,31.15461801,121.532579,31.15461801,121.532579,31.15461801,121.532579,31.15461801,121.532579,31.15461801,121.532579,31.15461801,121.532579,31.15461801,,,121.532579,31.15461801,121.532579,31.15461801,,,,,,,121.528,31.15033001,,,,,,,,,,,,,121.532579,31.15461801
145,20160301,ea38bf0f052ed72135d46b2adc9eb9e8,,,,,,,,,,,,,,,,,121.68416,31.23361001,,,121.68416,31.23361001,,,121.68416,31.23361001,121.54638,31.22641001,121.54264,31.22667001,,,,,,,,,121.68416,31.23361001,,,121.68416,31.23361001,121.68416,31.23361001,121.68416,31.23361001
146,20160301,365b02234aa1cf1773101fb9898c1061,121.42092,31.21650001,,,,,,,,,,,,,,,121.60556,31.31944001,,,121.40072,31.21715001,121.41408,31.23145001,,,,,121.40409,31.14799001,,,121.3998,31.21262001,,,,,121.60552,31.20608001,121.446179,31.23020301,121.28152,31.05043001,,,,
147,20160301,862eb1166561995dc94bb57bb34cc0d0,,,,,,,121.40027,30.96087,,,,,,,,,,,,,,,,,121.40259,31.13938001,,,121.37596,31.14452001,121.37093,31.14441001,121.3873,31.13497001,121.3552194,31.1106806,,,,,121.35172,31.12850001,,,,,,
148,20160301,6e1e15c960161d235c457c4e9b69da07,,,,,,,,,,,,,121.47815,31.25071001,121.47815,31.25071001,121.47815,31.25071001,,,,,121.47533,31.25294001,,,121.47533,31.25294001,121.48301,31.23035001,,,,,,,,,121.47533,31.25294001,,,121.47779,31.25361001,121.47779,31.25361001,121.47779,31.25361001
149,20160301,f4b1a0c8751ade0869754decbfc237b9,,,,,,,,,,,,,,,121.50381,31.27336001,121.42209,31.18939001,,,,,,,,,,,121.39811,31.17218001,,,121.38779,31.17449001,,,121.39811,31.17218001,121.39811,31.17218001,121.39811,31.17218001,121.5046356,31.27533896,121.50381,31.27336001,,
150,20160301,19a38efed2b968d4c26fbc3d3884c8f5,,,,,,,,,,,,,,,121.67484,31.18922001,121.67484,31.18922001,121.67484,31.18922001,121.67484,31.18922001,121.67484,31.18922001,121.67484,31.18922001,,,,,121.67484,31.18922001,,,121.67484,31.18922001,,,,,,,121.67484,31.18922001,121.67484,31.18922001,,
151,20160301,c5264bd2d584e5fc4aaa99aa3f29ec90,,,,,,,,,,,,,,,121.39756,31.24996001,121.3995,31.256,,,121.42873,31.35356001,121.25927,31.48390001,,,121.30532,31.49401001,121.40302,31.32720001,,,,,,,,,121.39442,31.24366001,121.39442,31.24366001,121.39756,31.24996001,,,121.39158,31.24045001
152,20160301,aae43abfecdb1fa821e5538366e86955,,,,,,,,,,,,,,,,,121.41167,31.21944,121.41947,31.20753,121.41553,31.20829,121.41553,31.20829,121.41553,31.20829,,,121.41947,31.20753,,,121.41553,31.20829,,,121.41947,31.20753,121.40778,31.21305001,121.40996,31.23860001,121.41444,31.23626001,,,,
153,20160301,34ad65f76cdf36e4797bc4c9206567a5,,,,,,,,,,,,,,,121.44517,31.33911,121.44517,31.33911,121.44517,31.33911,,,121.44517,31.33911001,,,,,,,,,121.44517,31.33911001,,,121.44517,31.33911,,,121.44517,31.33911,121.44517,31.33911,121.44517,31.33911,121.44517,31.33911
