,0,1,2,3,4,5,6,7,8,9,10,11
92,1507H7044336,街面秩序,占道无证照经营,【信息保密，无需回复】反映该处每天20：00~次日凌晨03：00有30几家烧烤摊位在此设摊，影响市容，请速核实处理。（不需回复、信息保密）,14813.47003,9180.369927,2015-7-8 14:14,2015-7-8 14:16,2015-7-8 14:16,2015-7-10 14:02,12319上报,高东镇赵高路杨园大桥近城管部门
93,1507H7049175,街面秩序,占道无证照经营,反映该处每天17:00-21:00有大量无证设摊现象（四辆卡车兜售水果等），影响市容和周边居民生活。反映人多次来电反映，但始终未见问题有所改善。对此表示不满，故望相关部门尽快核实处理。,23122.9908,-19396.33762,2015-7-8 19:25,2015-7-8 19:36,2015-7-8 19:36,2015-7-13 14:52,12319上报,南六公路399弄东门
94,1507H7010304,街面秩序,占道无证照经营,反映该处现有乱设摊现象，影响居民生活，请核实处理并回复。,0,0,2015-7-6 22:26,2015-7-6 23:31,2015-7-6 23:31,2015-7-9 12:17,12319上报,牡丹路225弄门口
95,1507H7030558,街面秩序,占道无证照经营,反映该处每天不定时有1个乱设摊修理车子现象，影响市容及居民出行，请处理并回复。,4160.840736,-2454.718756,2015-7-8 8:01,2015-7-8 8:06,2015-7-8 8:06,2015-7-8 16:34,12319上报,塘桥新路175号
96,1507H7044547,街面秩序,占道无证照经营,【无需回复】反映该处现有设摊现象，摊位较多，卖西瓜，请核实处理。信息保密。,9457.958789,3672.060642,2015-7-8 14:19,2015-7-8 14:22,2015-7-8 14:22,2015-7-14 9:32,12319上报,金桥路浦东大道
97,1507H7049647,街面秩序,占道无证照经营,反映该处每天23:00到05:00有设摊卖烧烤、炒菜的现象，严重影响周围居民生活，请尽快核实处理。要求加强管理。（信息保密、不需回复）,4166.108064,-5981.053575,2015-7-9 0:37,2015-7-9 1:41,2015-7-9 1:41,2015-7-12 8:23,12319上报,昌里东路靠近南码头路
98,1507H7050545,环卫市容,暴露垃圾,反映上述地址存在大量建筑垃圾堆积，影响市容，请核实处理并回复。,7511.420739,905.1709433,2015-7-9 7:43,2015-7-9 9:15,2015-7-10 9:58,2015-7-10 14:27,12319上报,洋泾镇路10号
99,1507G6977941,街面秩序,占道无证照经营,【无需回复】浦东110代报：反映该处现存有乱设摊现象，影响通行，请尽快核实处理。无需回复。,16167.91119,-23244.13329,2015-7-4 8:20,2015-7-4 8:26,2015-7-4 8:26,2015-7-7 10:18,12319上报,牌楼西路(新场菜场附近)
100,1507G6982047,街面秩序,占道无证照经营,【无需回复】反映该处现在有人正在乱设摊（5-6个摊位，杂货），对此表示不满，请核实处理。（信息保密）,0,0,2015-7-4 16:32,2015-7-4 16:52,2015-7-4 16:52,2015-7-8 7:17,12319上报,花木路梅花路（展览中心3号门靠北）
101,1507H7040072,街面秩序,占道无证照经营,【无需回复】反映该处现在有设摊现象，影响生活近世博家园，请核实处理，不需回复，信息保密。,0,0,2015-7-8 10:26,2015-7-8 10:27,2015-7-8 10:27,2015-7-9 13:31,12319上报,大道站路浦三路
102,1507H7040279,环卫市容,暴露垃圾,【无需回复】反映该处有两个垃圾箱房，一个堆建筑垃圾，一个堆生活垃圾，环卫部门清运的时候将垃圾水都滴在地上，严重影响周边环境，对此不满，请核实处理。（信息保密）,0,0,2015-7-8 10:31,2015-7-8 10:34,2015-7-8 10:34,,12319上报,鹤川路南新家园后门
103,1507H7049333,街面秩序,占道无证照经营,反映该处现有人乱设摊（一个卡拉OK摊位）影响周边居民生活，请核实处理并回复。,17142.9683,-2535.556388,2015-7-8 20:50,2015-7-8 20:52,2015-7-8 20:52,2015-7-13 9:23,12319上报,唐安路高科东路
104,1507H7051330,街面秩序,占道无证照经营,（信息保密，无需回复）反映上述地址有乱设摊现象（卡车设摊），请速核实处理。（信息保密，无需回复）,4160.840736,-2454.718756,2015-7-9 8:19,2015-7-9 8:30,2015-7-9 8:30,2015-7-10 10:24,12319上报,塘桥新路175号
105,1507H7049089,街面秩序,占道无证照经营,反映该处全天候有水果摊位，占用车道，影响通行，请处理。,0,0,2015-7-8 18:55,2015-7-8 19:10,2015-7-8 19:10,2015-7-10 15:04,12319上报,沪南公路新环西路
106,1507H7049105,街面秩序,占道无证照经营,反映该处每天13：00--21:00左右有2个左右乱设摊卖水果现象，影响市容及居民出行，请处理。,0,0,2015-7-8 19:01,2015-7-8 19:12,2015-7-8 19:12,2015-7-13 9:37,12319上报,环林东路银环路路口
107,1507H7049193,街面秩序,占道无证照经营,反映该处现在有大量设摊，油烟味严重，反映人称设摊人员是新疆人，请核实处理并回复。,1974.987166,-6273.705127,2015-7-8 19:32,2015-7-8 19:40,2015-7-8 19:40,2015-7-13 15:47,12319上报,历城路124号靠近昌里路
108,1507G6955732,街面秩序,占道无证照经营,反映该处现有大量乱设摊（4至5个摊位，烧烤，排档），影响周边居民生活，请核实处理。,3356.25232,-4541.273894,2015-7-3 1:09,2015-7-3 1:12,2015-7-3 1:12,2015-7-8 16:17,12319上报,华丰路浦东南路（临沂三村门口）
109,1507G6983159,街面秩序,占道无证照经营,反映上述地址21:00--02:00有两个夜排档，且摆放桌椅，噪音扰民，影响周边居民，对此表示不满，已持续一个多星期，同时称白天城管人员管理非常好，请速核实处理并回复。,8084.884126,12534.91498,2015-7-4 21:31,2015-7-4 22:15,2015-7-4 22:15,2015-7-9 7:12,12319上报,高桥镇顺凌路49弄
110,1507H7007698,街面秩序,占道无证照经营,（信息保密、不需回复）反映该处现正有乱设摊现象（1--2个摊位，卖小吃），影响市容和通行，望处理。,17092.21141,4186.43534,2015-7-6 14:56,2015-7-6 15:05,2015-7-6 15:05,2015-7-9 10:42,12319上报,民民路民建路好又多超市旁小胡同内
111,1507H7049349,街面秩序,占道无证照经营,反映该处现有乱设摊现象（每天20:30---次日02:30，一个夜排档摊位），油烟扰民，对此不满，请尽快核实处理并回复。,6839.129475,-3403.593893,2015-7-8 20:56,2015-7-8 21:03,2015-7-8 21:03,2015-7-14 9:18,12319上报,锦安东路近169路终点站
112,1507H7049435,街面秩序,占道无证照经营,反映上述地址每天07：00有乱设摊现象（卖菜），影响出行，请核实处理并回复。,7379.599235,-936.4445465,2015-7-8 21:32,2015-7-8 21:47,2015-7-8 21:47,2015-7-10 11:49,12319上报,丁香路靠近芳甸路紫槐路
113,1507G6931525,街面秩序,占道无证照经营,反映该处有严重的设摊现象（现在有设摊，摊位较多），影响居民生活，请核实处理。不需回复。,0,0,2015-7-1 22:22,2015-7-1 22:26,2015-7-1 22:26,2015-7-6 10:56,12319上报,龚华路320号左右
114,1507G6931526,环卫市容,跨门营业,反映该处一店铺从18:00开始有跨门营业现象（将桌椅都放在店门外，烧烤，每天19：00开始持续至23：00--次日00：00），同时表示该处还有2个夜排档的摊位，城管人员回复已进行整治，但是至今还是跨门营业，对此表示不满，请核实处理并回复。反映人表示投诉多次未果，请速处理。,8610.141604,-4863.291878,2015-7-1 22:22,2015-7-1 22:25,2015-7-1 22:25,2015-7-7 10:13,12319上报,高科西路3000弄(华佳花苑西面)
115,1507G6931527,街面秩序,占道无证照经营,反映该处现有一乱设摊现象（箱式货车卖水果），一般天黑就出现，要求处理人员加强巡视力度，请尽快核实处理。,0,0,2015-7-1 22:22,2015-7-1 22:27,2015-7-1 22:27,2015-7-6 10:48,12319上报,龙汇路80号门口
116,1507G6953912,街面秩序,占道无证照经营,（信息保密，无需回复）反映该处每天06:00到10:00有1贩卖活禽摊位，影响市容通行及周边居民生活并存在安全隐患。反映后未见处理，现每天贩卖活禽的情况依旧，望职能部门重视能在反映人所说的时间段内到场执法处理！,10836.31812,1474.349408,2015-7-2 17:09,2015-7-2 17:16,2015-7-2 17:16,2015-7-8 7:35,12319上报,银山路342弄靠近金口路(金杨八街坊)
117,1507G6989987,街面秩序,占道无证照经营,（信息保密、不需回复）反映该处现正有乱设摊现象（1--2个摊位，卖小吃），影响市容和通行，望处理。（信息保密、不需回复）,16908.8073,4074.541405,2015-7-5 16:13,2015-7-5 16:26,2015-7-5 16:26,2015-7-9 12:11,12319上报,民建路好又多超市旁
118,1507G6990038,环卫市容,跨门营业,（信息保密，无需回复）反映该处现有跨门营业现象（烧烤），影响居民生活，请核实处理。（信息保密，无需回复）,6167.694338,-3693.245669,2015-7-5 16:19,2015-7-5 16:24,2015-7-5 16:24,2015-7-8 7:16,12319上报,东建路480号
119,1507H7049542,街面秩序,占道无证照经营,反映该处每天22:30--03:00左右有乱设摊现象（夜排档），油烟扰民，请速核实处理并回复。,5691.580226,-2382.301988,2015-7-8 23:02,2015-7-8 23:26,2015-7-8 23:26,2015-7-10 17:16,12319上报,蓝村路55弄
120,1507G6944536,街面秩序,占道无证照经营,（无需回复  信息保密）反映该处每晚17:00开始有一个夜排档，影响市容和周边居民生活。请核实处理。,8435.510084,-528.5839381,2015-7-2 10:16,2015-7-2 10:29,2015-7-2 10:29,2015-7-2 17:01,12319上报,丁香路1216号停车场内外（靠近紫槐路迎春路口）
121,1507G6930865,环卫市容,跨门营业,反映该处每天19:00至次日04:00都有跨门营业现象（夜排档），油烟味严重，多次投诉一直未见处理部门到场管理，对此不满，请尽快处理。,0,0,2015-7-1 20:40,2015-7-1 20:55,2015-7-1 20:55,2015-7-6 14:14,12319上报,杨思路945号至949号
122,1507G6955097,街面秩序,占道无证照经营,反映上述地址现有乱设摊现象，请尽快核实处理并回复。,13989.87463,-10033.46772,2015-7-2 21:09,2015-7-2 21:11,2015-7-2 21:11,2015-7-6 16:12,12319上报,川周公路慈桥路
123,1507G6958619,街面秩序,占道无证照经营,【无需回复】反映每天10:00之前该处都有设摊现象（卖烧饼），现在就有，请核实处理。信息保密，无需回复。,9182.255525,-4761.846054,2015-7-3 8:33,2015-7-3 8:36,2015-7-3 8:36,2015-7-8 7:27,12319上报,高科西路镇中心路莫泰168对面路旁
124,1507G6982416,环卫市容,暴露垃圾,反映该处现有建筑垃圾堆积现象，影响市容和周边居民生活。故望相关部门尽快核实处理并回复。,0,0,2015-7-4 17:55,2015-7-4 18:05,2015-7-4 18:05,2015-7-8 7:24,12319上报,兰谷路靠近（仁恒森兰小区门口）
125,1507G6931051,街面秩序,占道无证照经营,反映该处现有乱设摊（2个摊位，卡车卖水果）请核实处理。（信息保密）,14633.5363,9329.051431,2015-7-1 20:58,2015-7-1 21:01,2015-7-1 21:01,2015-7-2 13:57,12319上报,赵高公路近洲海路
126,1507G6954504,环卫市容,跨门营业,反映该处水果店有跨门营业行为，影响周边居民生活，请核实处理并回复。,17565.04155,-3335.524261,2015-7-2 19:21,2015-7-2 19:25,2015-7-2 19:25,2015-7-7 10:35,12319上报,创新西路唐安路路口（水果店）
127,1507G6954528,街面秩序,占道无证照经营,反映该处有乱设摊现象，对此表示不满，请速核实处理并回复。,21911.13746,-2910.987524,2015-7-2 19:27,2015-7-2 19:34,2015-7-2 19:34,2015-7-7 10:14,12319上报,运通路敬业路
128,1507G6990255,街面秩序,占道无证照经营,反映该处有每天08:00--11:00、15:30--19:00现有大量乱设摊现象（周末尤其严重），占用道路，影响通行，对此表示不满，希望彻底整治，请速核实处理并回复。,0,0,2015-7-5 16:49,2015-7-5 16:56,2015-7-5 16:56,2015-7-9 13:29,12319上报,合庆镇小白路合庆中心小学到西边桥头上
129,1507H7050366,街面秩序,占道无证照经营,反映上述地址每天07：30左右有乱设摊现象（卖鞋子），请尽快核实处理。（不需回复）,12565.42906,4810.906115,2015-7-9 7:26,2015-7-9 7:30,2015-7-9 7:30,2015-7-10 15:28,12319上报,博兴路1676弄
130,1507G6954228,街面秩序,占道无证照经营,反映该处每天17:00开始有大量无证设摊现象（贩卖水产、蔬菜等），影响到周边商铺正常营业。故望相关部门尽快核实处理。（信息保密 无需回复）,6076.17181,-3685.187397,2015-7-2 18:21,2015-7-2 18:23,2015-7-2 18:23,2015-7-6 10:37,12319上报,东建路406号
131,1507G6954334,环卫市容,跨门营业,反映该处水果店有跨门营业现象，影响交通，请核实处理。（要求立刻到场）,27014.06661,-11764.03368,2015-7-2 18:39,2015-7-2 18:39,2015-7-3 10:55,2015-7-3 14:40,12319上报,南祝路浦红西路路口
132,1507G6954335,环卫市容,跨门营业,反映该处水果店跨门营业，已经摆到马路上，严重影响通行，对此不满，要求立即处理，请尽快核实处理（无需回复）。,27014.06661,-11764.03368,2015-7-2 18:39,2015-7-2 18:39,2015-7-2 18:39,2015-7-3 10:44,12319上报,南祝路浦红西路
133,1507H7022774,环卫市容,暴露垃圾,反映该处店铺门口的生活垃圾，环卫工人不清理，表示清理就要支付费用，对此表示不解，请核实处理并回复。,6486.395842,1131.665247,2015-7-7 13:02,2015-7-7 13:22,2015-7-9 14:03,2015-7-10 14:22,12319上报,浦东大道2536号
134,1507G6946650,街面秩序,占道无证照经营,反映上述地址每天全天大量乱设摊现象，影响交通，请核实处理并回复。,5343.249965,-11061.91675,2015-7-2 11:44,2015-7-2 12:01,2015-7-2 12:01,2015-7-6 10:28,12319上报,林鸣路靠近上南路
135,1507G6975321,街面秩序,占道无证照经营,反映该处每天13:00-17:00有大量乱设摊现象（贩卖活禽），影响市容，请核实处理并回复。,0,0,2015-7-3 16:33,2015-7-3 16:35,2015-7-3 16:35,2015-7-8 9:38,12319上报,御北路靠近康杉路
136,1507G6927574,环卫市容,暴露垃圾,（信息保密）反映上述地址有大量生活垃圾，要求清理，请速核实处理。,3979.690016,192.9190386,2015-7-1 15:35,2015-7-1 15:39,2015-7-1 15:39,2015-7-3 16:28,12319上报,栖霞路7号门口
137,1507G6953628,街面秩序,占道无证照经营,反映该处每天15:00开始存在大量乱设摊（什么都卖），影响通行，请联系处理。,11416.10396,-14653.5254,2015-7-2 16:45,2015-7-2 16:56,2015-7-2 16:56,2015-7-6 16:13,12319上报,周祝公路上靠近鹿川路
138,1507G6970907,环卫市容,暴露垃圾,反映该处近期有人偷倒混合垃圾，影响市容和周边居民出行。故望相关部门尽快核实处理。（信息保密 无需回复）,13070.97054,-1484.755075,2015-7-3 13:57,2015-7-3 14:07,2015-7-3 14:07,2015-7-6 13:32,12319上报,龙东大道金桥路（桂家宅）
139,1507H7028586,街面秩序,占道无证照经营,反映该处现有乱设摊现象（2个摊位，卖衣物、鞋子），影响市容及通行，请尽快核实处理并回复。,7829.647236,-2953.588388,2015-7-7 17:25,2015-7-7 17:28,2015-7-7 17:28,2015-7-9 16:13,12319上报,樱花路292号门口
140,1507H7029025,环卫市容,跨门营业,反映该处每天18:00开始有跨门营业（烧菜），油烟味严重，影响周边居民生活，请核实处理并回复。,3727.952928,-3891.839973,2015-7-7 20:07,2015-7-7 21:47,2015-7-7 21:47,2015-7-10 10:49,12319上报,浦东南路2382号门口（山城饭店）
141,1507G6982886,环卫市容,跨门营业,反映上述地址每天19:00以后有跨门营业现象，将烧烤放置人行道上，影响周边居民正常生活，请核实处理并回复。,5178.330945,-11292.2371,2015-7-4 20:07,2015-7-4 21:13,2015-7-4 21:13,2015-7-9 10:38,12319上报,林鸣路56号门口
