airlineCode	flightCourse	seatClass	price	flightType	goStartDate	goExpirationDate	goDepartureAirport	goArrivalAirport	goFlightNoInclude	goFlightNoExclude	goFlightCycle	priceLevel	smallestAdvancingDay	biggestAdvancingDay	earliestIssueTicketDate	latestIssueTicketDate	modifyTime	param1	Createdate
MU	TYN-FOC	Z	410	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ07WHDL	6	12	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	410	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ14WHDL	13	19	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	410	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ21WHDL	20	26	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	420	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ35WLDL	34	58	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	420	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ28WLDL	27	33	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	440	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ07WLDH	6	12	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	440	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ14WLDH	13	19	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	440	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ07WHDH	6	12	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	440	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ14WHDH	13	19	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	440	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ21WLDH	20	26	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	440	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ21WHDH	20	26	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	460	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ35WHDL	34	58	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	470	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ28WHDL	27	33	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	500	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ35WHDH	34	58	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	500	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ35WLDH	34	58	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	510	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ28WHDH	27	33	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	510	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ28WLDH	27	33	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	520	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ3MWLDL	89	365	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	560	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ2MWLDL	59	88	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	570	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	610	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-FOC	Z	630	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ3MWLDH	89	365	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	630	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	670	0	2016/5/12	2020/12/31	TYN	FOC			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-FOC	Z	670	0	2016/5/12	2020/12/31	TYN	FOC			"1,2,6"	YZ2MWLDH	59	88	2016/5/12	2016/5/12	21:55.6	"0831/1959,"	23:42.6
MU	TYN-HAK	Z	490	0	2016/5/12	2020/12/31	TYN	HAK			"1,2,6"	YZ07WLDL	6	12	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-HAK	Z	510	0	2016/5/12	2020/12/31	TYN	HAK			"1,2,6"	YZ14WLDL	13	19	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-HAK	Z	530	0	2016/5/12	2020/12/31	TYN	HAK			"3,4,5,7"	YZ07WHDL	6	12	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-HAK	Z	570	0	2016/5/12	2020/12/31	TYN	HAK			"3,4,5,7"	YZ14WHDL	13	19	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	TYN-HAK	Z	580	0	2016/5/12	2020/12/31	TYN	HAK			"1,2,6"	YZ35WLDL	34	58	2016/5/12	2016/5/12	21:55.6	"2000/2359,0000/0830,"	23:42.6
MU	CSX-NKG	Z	300	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	300	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	300	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	300	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	320	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	320	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	320	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	330	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	330	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	330	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	330	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	350	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	350	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	350	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-NKG	Z	360	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	360	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	360	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	360	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	360	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	360	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	360	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	360	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ21WHDH	20	26	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	380	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	380	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	380	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	380	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	380	0	2016/5/19	2020/12/31	CSX	NKG			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-NKG	Z	380	0	2016/5/19	2020/12/31	CSX	NKG			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	400	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	400	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	400	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	400	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	430	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	430	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	430	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	440	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	440	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	440	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	440	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	470	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	470	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	470	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-PEK	Z	480	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	480	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	480	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	480	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	480	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	480	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	480	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	480	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ21WHDH	20	26	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	510	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	510	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	510	0	2016/5/19	2020/12/31	CSX	PEK			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	510	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	510	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-PEK	Z	510	0	2016/5/19	2020/12/31	CSX	PEK			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	320	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	320	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	320	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	320	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	340	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	340	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	340	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	350	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	350	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	350	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	350	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	370	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	370	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	370	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:24.5	"2000/2359,0000/0830,"	45:27.7
MU	CSX-SWA	Z	380	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ21WHDH	20	26	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	380	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	380	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	380	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	380	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	380	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	380	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	380	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	410	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	410	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	410	0	2016/5/19	2020/12/31	CSX	SWA			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	410	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
MU	CSX-SWA	Z	410	0	2016/5/19	2020/12/31	CSX	SWA			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:24.5	"0831/1959,"	45:27.7
ZH	PVG-KHN	L	220	0	2016/7/1	2016/9/14	PVG	KHN	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	PVG-KHN	K	260	0	2016/7/1	2016/9/14	PVG	KHN	9000-9999		"1,2,3,4,5,6,7"	YTJ35	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	PVG-SHE	K	490	0	2016/7/1	2016/9/14	PVG	SHE	9000-9999		"1,2,3,4,5,6,7"	YTJ35	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	PVG-JJN	K	280	0	2016/7/1	2016/9/14	PVG	JJN	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	HGH-XIY	K	380	0	2016/7/1	2016/9/14	HGH	XIY	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	HGH-NNG	K	500	0	2016/7/1	2016/9/14	HGH	NNG	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	HGH-JJN	K	230	0	2016/7/1	2016/9/14	HGH	JJN	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	HGH-SHE	K	540	0	2016/7/1	2016/9/14	HGH	SHE	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	HGH-CAN	K	350	0	2016/7/1	2016/9/14	HGH	CAN	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	HGH-HET	K	460	0	2016/7/1	2016/9/14	HGH	HET	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	HGH-KWE	K	470	0	2016/7/1	2016/9/14	HGH	KWE	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-CAN	K	350	0	2016/7/1	2016/9/14	WUH	CAN	9658-9658		"1,2,3,4,5,6,7"	YTJ20	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-CAN	K	400	0	2016/7/1	2016/9/14	WUH	CAN	9106-9106		"1,2,3,4,5,6,7"	YTJ23	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-CAN	L	440	0	2016/7/1	2016/9/14	WUH	CAN	9658-9658		"1,2,3,4,5,6,7"	YTJ25	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-CAN	L	490	0	2016/7/1	2016/9/14	WUH	CAN	9106-9106		"1,2,3,4,5,6,7"	YTJ28	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-NNG	K	350	0	2016/7/1	2016/9/14	WUH	NNG	9000-9999		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-NNG	L	410	0	2016/7/1	2016/9/14	WUH	NNG	9000-9999		"1,2,3,4,5,6,7"	YTJ35	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-HET	K	390	0	2016/7/1	2016/9/14	WUH	HET	9000-9000		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-HET	L	460	0	2016/7/1	2016/9/14	WUH	HET	9000-9000		"1,2,3,4,5,6,7"	YTJ35	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-SZX	K	450	0	2016/7/1	2016/9/14	WUH	SZX	9000-9000		"1,2,3,4,5,6,7"	YTJ26	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-SZX	L	520	0	2016/7/1	2016/9/14	WUH	SZX	9000-9000		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-SHE	K	530	0	2016/7/1	2016/9/14	WUH	SHE	9000-9000		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-SHE	L	610	0	2016/7/1	2016/9/14	WUH	SHE	9000-9000		"1,2,3,4,5,6,7"	YTJ35	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
ZH	WUH-CGQ	K	510	0	2016/7/1	2016/9/14	WUH	CGQ	9000-9000		"1,2,3,4,5,6,7"	YTJ30	0	365	2016/7/4	2016/9/14	21:50.8	0000/2359	22:33.4
