status	printstatus	flightPort	airlinecardno	segmentcount	segments	fare	airportfee	oilfee	flightdate	ticketnote	ticketDate	office	pnr	system	updateDate
USED/FLOWN		HAK/PVG   	HO	1	HO1272/HAK/PVG//Q/2016-05-29///USED/FLOWN	0	50	0	2016/5/29		2016/5/4	SZX637		bipiao	02:21.0
USED/FLOWN		ZUH/SHA   	HO	1	HO1160/ZUH/SHA//W/2016-05-29///USED/FLOWN	760	50	0	2016/5/29		2016/5/5	SZX637		bipiao	02:20.5
USED/FLOWN		CIH/PVG   	HO	1	HO1140/CIH/PVG//W/2016-05-29///USED/FLOWN	530	50	0	2016/5/29		2016/5/5	SZX637		bipiao	02:21.1
USED/FLOWN		PVG/SHE   	HO	1	HO1183/PVG/SHE//A/2016-05-13///USED/FLOWN	0	50	0	2016/5/13		2016/5/12	SHA389		bipiao	23:47.5
USED/FLOWN		PVG/TGO   	HO	1	HO1237/PVG/TGO//R/2016-05-27///USED/FLOWN	950	50	0	2016/5/27		2016/5/3	RLINES		bipiao	38:46.6
USED/FLOWN		PVG/TAO   	HO	1	HO1115/PVG/TAO//E/2016-05-12///USED/FLOWN	530	50	0	2016/5/12		2016/5/11	TAO114		bipiao	19:37.0
USED/FLOWN		PVG/TGO   	HO	1	HO1237/PVG/TGO//R/2016-05-27///USED/FLOWN	950	50	0	2016/5/27		2016/5/9	SZX637		bipiao	38:47.2
USED/FLOWN		PVG/TGO   	HO	1	HO1237/PVG/TGO//R/2016-05-27///USED/FLOWN	950	50	0	2016/5/27		2016/5/9	SZX637		bipiao	38:47.3
USED/FLOWN		PVG/FOC   	HO	1	HO1107/PVG/FOC//X/2016-05-12///USED/FLOWN	200	50	0	2016/5/12		2016/5/9	SZX637		bipiao	16:02.9
USED/FLOWN		PVG/CIH   	HO	1	HO1139/PVG/CIH//E/2016-05-11///USED/FLOWN	810	50	0	2016/5/11		2016/5/9	SZX637		bipiao	16:11.0
USED/FLOWN		PVG/CIH   	HO	1	HO1139/PVG/CIH//E/2016-05-11///USED/FLOWN	810	50	0	2016/5/11		2016/5/9	SZX637		bipiao	16:11.0
USED/FLOWN		SYX/DLC   	HO	1	HO1032/SYX/DLC//Z/2016-05-11///USED/FLOWN	940	50	0	2016/5/11		2016/5/9	SZX637		bipiao	16:22.1
USED/FLOWN		SIA/10M   	HO	1	HO1009/SIA/10M//P/2016-05-10///USED/FLOWN	170	50	0	2016/5/10		2016/5/9	SZX637		bipiao	16:22.5
USED/FLOWN		SZX/SHA   	HO	1	HO1112/SZX/SHA//T/2016-05-10///USED/FLOWN	1050	50	0	2016/5/10		2016/5/9	SZX637		bipiao	16:23.0
USED/FLOWN		TAO/HGH   	HO	1	HO1049/TAO/HGH//P/2016-05-10///USED/FLOWN	270	50	0	2016/5/10		2016/5/9	SZX637		bipiao	16:29.4
USED/FLOWN		BAV/PVG   	HO	1	HO1058/BAV/PVG//Z/2016-05-10///USED/FLOWN	580	50	0	2016/5/10		2016/5/9	SZX637		bipiao	16:30.2
USED/FLOWN		XIY/SHA   	HO	1	HO1236/XIY/SHA//P/2016-05-11///USED/FLOWN	420	50	0	2016/5/11		2016/5/9	SZX637		bipiao	16:30.5
USED/FLOWN		SZX/SHA   	HO	1	HO1152/SZX/SHA//M/2016-05-12///USED/FLOWN	1120	50	0	2016/5/12		2016/5/9	SZX637		bipiao	16:30.4
USED/FLOWN		SZX/SHA   	HO	1	HO1152/SZX/SHA//M/2016-05-12///USED/FLOWN	1120	50	0	2016/5/12		2016/5/9	SZX637		bipiao	16:30.4
USED/FLOWN		SHA/KMG   	HO	1	HO1091/SHA/KMG//Z/2016-05-10///USED/FLOWN	820	50	0	2016/5/10		2016/5/9	SZX637		bipiao	16:35.8
USED/FLOWN		SZX/SHA   	HO	1	HO1152/SZX/SHA//M/2016-05-11///USED/FLOWN	1120	50	0	2016/5/11		2016/5/9	SZX637		bipiao	16:30.6
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.2
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.2
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.2
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.0
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.3
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.3
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.3
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.1
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.4
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.4
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.5
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.3
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	SZX637		bipiao	02:22.5
USED/FLOWN		SZX/SHA   	HO	1	HO1112/SZX/SHA//M/2016-05-13///USED/FLOWN	1120	50	0	2016/5/13		2016/5/9	SZX637		bipiao	16:37.9
USED/FLOWN		TSN/15M   	HO	1	HO1135/TSN/15M//Q/2016-05-15///USED/FLOWN	480	50	0	2016/5/15		2016/5/9	SZX637		bipiao	16:38.3
USED/FLOWN		TSN/15M   	HO	1	HO1135/TSN/15M//Q/2016-05-15///USED/FLOWN	480	50	0	2016/5/15		2016/5/9	SZX637		bipiao	16:38.3
USED/FLOWN		SHA/SYX   	HO	1	HO1127/SHA/SYX//P/2016-05-10///USED/FLOWN	600	50	0	2016/5/10		2016/5/9	SZX637		bipiao	16:38.4
USED/FLOWN		ZUH/SHA   	HO	1	HO1160/ZUH/SHA//W/2016-05-10///USED/FLOWN	760	50	0	2016/5/10		2016/5/9	SZX637		bipiao	16:55.5
USED/FLOWN		SYX/DLC   	HO	1	HO1032/SYX/DLC//Z/2016-05-11///USED/FLOWN	940	50	0	2016/5/11		2016/5/9	SZX637		bipiao	16:39.0
USED/FLOWN		XFN/PVG   	HO	1	HO1062/XFN/PVG//A/2016-05-21///USED/FLOWN	1620	50	0	2016/5/21		2016/5/9	SZX637		bipiao	16:55.1
USED/FLOWN		LJG/CAN   	HO	1	HO1077/LJG/CAN//P/2016-05-10///USED/FLOWN	600	50	0	2016/5/10		2016/5/9	SZX637		bipiao	17:14.9
USED/FLOWN		PVG/CKG   	HO	1	HO1245/PVG/CKG//W/2016-06-04///USED/FLOWN	780	50	0	2016/6/4		2016/5/4	PEK088		bipiao	28:11.7
USED/FLOWN		HKG/PVG   	HO	1	HO1306/HKG/PVG//W/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/6			bipiao	32:52.4
USED/FLOWN		HKG/PVG   	HO	1	HO1306/HKG/PVG//W/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/7/7			bipiao	17:29.4
USED/FLOWN		TPE/PVG   	HO	1	HO1310/TPE/PVG//K/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/7			bipiao	09:51.7
USED/FLOWN		TPE/PVG   	HO	1	HO1310/TPE/PVG//K/2016-07-28///USED/FLOWN	0	50	0	2016/7/28		2016/7/7			bipiao	10:04.8
USED/FLOWN		PVG/CJU   	HO	1	HO1377/PVG/CJU//H/2016-07-27///USED/FLOWN	0	50	0	2016/7/27		2016/7/7			bipiao	23:07.5
USED/FLOWN		PVG/TPE   	HO	1	HO1309/PVG/TPE//X/2016-07-25///USED/FLOWN	0	50	0	2016/7/25		2016/7/8			bipiao	19:12.3
USED/FLOWN		HKG/PVG   	HO	1	HO1306/HKG/PVG//R/2016-07-25///USED/FLOWN	0	50	0	2016/7/25		2016/7/8			bipiao	19:12.3
USED/FLOWN		MFM/PVG   	HO	1	HO1296/MFM/PVG//W/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/8			bipiao	04:57.9
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/8			bipiao	04:58.4
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/8			bipiao	04:58.4
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/8			bipiao	32:51.8
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/8			bipiao	02:51.1
USED/FLOWN		PVG/NGO   	HO	1	HO1387/PVG/NGO//R/2016-07-25///USED/FLOWN	0	50	0	2016/7/25		2016/7/9			bipiao	19:12.4
REFUNDED		TPE/PVG   	HO	1	HOREFUNDED/TPE/PVG//K/2016-07-26///REFUNDED	0	50	0	2016/7/26		2016/7/9			bipiao	20:35.7
USED/FLOWN		JJN/PEK   	ZH	1	ZH9252/JJN/PEK//W/2016-05-09///USED/FLOWN	690	0	0	2016/5/9		2016/8/23			bipiao	38:49.5
USED/FLOWN		SZX/WUX   	ZH	1	ZH9566/SZX/WUX//Y/2016-05-11///USED/FLOWN	1230	0	0	2016/5/11		2016/8/23			bipiao	10:58.3
USED/FLOWN		KMG/NKG   	ZH	1	ZH9652/KMG/NKG//Y/2016-05-20///USED/FLOWN	1900	0	0	2016/5/20		2016/8/23			bipiao	43:35.7
USED/FLOWN		PEK/WUX   	ZH	1	ZH9560/PEK/WUX//Y/2016-05-19///USED/FLOWN	1690	0	0	2016/5/19		2016/8/23			bipiao	02:55.7
USED/FLOWN		TAO/SZX   	ZH	1	ZH9930/TAO/SZX//W/2016-05-28///USED/FLOWN	910	0	0	2016/5/28		2016/6/22			bipiao	54:50.1
USED/FLOWN		SZX/PEK   	ZH	1	ZH9831/SZX/PEK//X/2016-05-28///USED/FLOWN	0	50	0	2016/5/28		2016/8/23	NULL		bipiao	50:25.9
USED/FLOWN		PEK/SZX   	ZH	1	ZH9832/PEK/SZX//Q/2016-05-03///USED/FLOWN	0	50	0	2016/5/3		2016/8/23	NULL		bipiao	35:44.8
USED/FLOWN		SZX/PEK   	CA	1	CA1308/SZX/PEK//Y/2016-05-16///USED/FLOWN	580	0	0	2016/5/16		2016/8/23	NULL		bipiao	50:34.2
USED/FLOWN		CGO/DLC   	ZH	1	ZH9525/CGO/DLC//Q/2016-05-26///USED/FLOWN	530	0	0	2016/5/26		2016/8/24	NULL		bipiao	53:08.1
USED/FLOWN		PEK/SZX   	ZH	1	ZH9581/PEK/SZX//Z/2016-07-28///USED/FLOWN	0	50	0	2016/7/28		2016/8/23			bipiao	47:15.4
USED/FLOWN		SZX/YNT   	ZH	1	ZH9933/SZX/YNT//X/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/8/7			bipiao	31:12.2
USED/FLOWN		SZX/HET   	ZH	1	ZH9853/SZX/HET//X/2016-07-20///USED/FLOWN	0	50	0	2016/7/20		2016/8/11			bipiao	54:35.4
USED/FLOWN		PEK/SZX   	ZH	1	ZH9831/PEK/SZX//X/2016-07-15///USED/FLOWN	0	50	0	2016/7/15		2016/8/11			bipiao	22:20.0
USED/FLOWN		SZX/CKG   	ZH	1	ZH9825/SZX/CKG//X/2016-07-20///USED/FLOWN	0	50	0	2016/7/20		2016/8/14			bipiao	10:06.0
USED/FLOWN		SZX/CKG   	ZH	1	ZH9825/SZX/CKG//X/2016-07-20///USED/FLOWN	0	50	0	2016/7/20		2016/8/6			bipiao	10:02.5
EXCHANGED		SHA/SZX   	ZH	1	ZH9814/SHA/SZX//X/2016-05-24///EXCHANGED	0	50	0	2016/5/24		2015/12/28	SZH188		bipiao	13:11.8
USED/FLOWN		CTU/XMN   	CA	1	CA4539/CTU/XMN//X/2016-05-22///USED/FLOWN	0	50	0	2016/5/22		2015/12/30	SZH188		bipiao	06:54.1
REFUNDED		SHA/SZX   	ZH	1	ZH9814/SHA/SZX//X/2016-07-17///REFUNDED	0	50	0	2016/7/17		2015/12/30	SZH188		bipiao	40:56.2
EXCHANGED		WUX/XIY   	ZH	1	ZH9513/WUX/XIY//X/2016-06-27///EXCHANGED	0	50	0	2016/6/27		2015/12/30	SZH188		bipiao	32:45.7
EXCHANGED		SZX/HRB   	ZH	1	ZH9931/SZX/HRB//X/2016-07-09///EXCHANGED	0	50	0	2016/7/9		2015/12/30	SZH188		bipiao	18:06.7
USED/FLOWN		PVG/CKG   	HO	1	HO1245/PVG/CKG//W/2016-06-04///USED/FLOWN	780	50	0	2016/6/4		2016/5/4	PEK088		bipiao	28:11.8
USED/FLOWN		SHA/TAO   	HO	1	HO1241/SHA/TAO//W/2016-05-23///USED/FLOWN	400	50	0	2016/5/23		2016/5/6	SHA836		bipiao	20:13.0
USED/FLOWN		SYX/SHA   	HO	1	HO1128/SYX/SHA//P/2016-05-27///USED/FLOWN	600	50	0	2016/5/27		2016/5/15	SZX348		bipiao	01:52.1
USED/FLOWN		TAO/PVG   	HO	1	HO1196/TAO/PVG//Y/2016-05-26///USED/FLOWN	0	50	0	2016/5/26		2016/5/16	SZX348		bipiao	01:30.7
USED/FLOWN		PVG/XIY   	HO	1	HO1211/PVG/XIY//Q/2016-05-27///USED/FLOWN	560	50	0	2016/5/27		2016/5/25			bipiao	40:38.4
USED/FLOWN		PVG/XIY   	HO	1	HO1211/PVG/XIY//Q/2016-05-27///USED/FLOWN	560	50	0	2016/5/27		2016/5/25			bipiao	40:38.5
USED/FLOWN		HUZ/07J   	HO	1	HO1012/HUZ/07J//Q/2016-06-07///USED/FLOWN	1190	50	0	2016/6/7		2016/5/31	SZX638		bipiao	18:27.9
USED/FLOWN		PVG/XFN   	HO	1	HO1061/PVG/XFN//A/2016-05-29///USED/FLOWN	1620	50	0	2016/5/29		2016/5/6	RLINES		bipiao	02:29.3
USED/FLOWN		PVG/XFN   	HO	1	HO1061/PVG/XFN//A/2016-05-29///USED/FLOWN	1620	50	0	2016/5/29		2016/5/6	RLINES		bipiao	02:29.7
USED/FLOWN		PVG/TGO   	HO	1	HO1237/PVG/TGO//W/2016-05-10///USED/FLOWN	1050	50	0	2016/5/10		2016/5/9	RLINES		bipiao	16:07.0
USED/FLOWN		CIH/PVG   	HO	1	HO1140/CIH/PVG//M/2016-05-10///USED/FLOWN	930	50	0	2016/5/10		2016/5/9	RLINES		bipiao	16:10.7
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	RLINES		bipiao	02:21.3
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/9	RLINES		bipiao	02:21.3
USED/FLOWN		LJG/KWE   	HO	1	HO1662/LJG/KWE//Y/2016-05-27///USED/FLOWN	0	50	0	2016/5/27		2016/5/21	CKG100		bipiao	05:15.2
USED/FLOWN		KWE/SHA   	HO	1	HO1208/KWE/SHA//P/2016-05-26///USED/FLOWN	510	50	0	2016/5/26		2016/5/19	SZX348		bipiao	01:31.4
USED/FLOWN		SHA/ZUH   	HO	1	HO1157/SHA/ZUH//Q/2016-05-10///USED/FLOWN	600	50	0	2016/5/10		2016/5/9	SHA836		bipiao	17:02.2
USED/FLOWN		PVG/CKG   	HO	1	HO1249/PVG/CKG//Q/2016-05-27///USED/FLOWN	620	50	0	2016/5/27		2016/5/10	SHA836		bipiao	05:00.3
USED/FLOWN		PVG/CKG   	HO	1	HO1249/PVG/CKG//Q/2016-05-27///USED/FLOWN	620	50	0	2016/5/27		2016/5/10	SHA836		bipiao	05:00.3
USED/FLOWN		SHA/XMN   	HO	1	HO1191/SHA/XMN//K/2016-05-29///USED/FLOWN	530	50	0	2016/5/29		2016/5/11	SHA836		bipiao	59:26.7
USED/FLOWN		SHA/XMN   	HO	1	HO1191/SHA/XMN//K/2016-05-29///USED/FLOWN	530	50	0	2016/5/29		2016/5/11	SHA836		bipiao	59:26.6
USED/FLOWN		SHA/CAN   	HO	1	HO1287/SHA/CAN//M/2016-05-11///USED/FLOWN	0	50	0	2016/5/11		2016/5/11	SHA836		bipiao	19:22.2
USED/FLOWN		SHA/CAN   	HO	1	HO1287/SHA/CAN//M/2016-05-11///USED/FLOWN	0	50	0	2016/5/11		2016/5/11	SHA836		bipiao	19:02.8
USED/FLOWN		PVG/XNN   	HO	1	HO1219/PVG/XNN//V/2016-05-27///USED/FLOWN	1400	50	0	2016/5/27		2016/5/11	SHA836		bipiao	05:00.4
USED/FLOWN		SHA/SZX   	HO	1	HO1201/SHA/SZX//Y/2016-05-11///USED/FLOWN	1400	50	0	2016/5/11		2016/5/10	SHA674		bipiao	29:56.5
USED/FLOWN		SHA/SZX   	HO	1	HO1151/SHA/SZX//L/2016-05-11///USED/FLOWN	0	50	0	2016/5/11		2016/5/11	SHA674		bipiao	01:02.9
USED/FLOWN		URC/SHA   	HO	1	HO1256/URC/SHA//X/2016-05-22///USED/FLOWN	820	50	0	2016/5/22		2016/5/19	SZV122		bipiao	14:53.0
USED/FLOWN		PVG/BHY   	HO	1	HO1175/PVG/BHY//P/2016-05-16///USED/FLOWN	500	50	0	2016/5/16		2016/5/15	SHA717		bipiao	21:14.0
USED/FLOWN		KMG/SHA   	HO	1	HO1094/KMG/SHA//X/2016-05-26///USED/FLOWN	590	50	0	2016/5/26		2016/5/20	SZX348		bipiao	01:40.0
USED/FLOWN		KMG/SHA   	HO	1	HO1018/KMG/SHA//P/2016-05-26///USED/FLOWN	700	50	0	2016/5/26		2016/5/20	SZX348		bipiao	01:40.0
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/21	SZX348		bipiao	03:58.0
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/21	SZX348		bipiao	03:58.0
USED/FLOWN		SYX/PVG   	HO	1	HO1222/SYX/PVG//X/2016-05-28///USED/FLOWN	500	50	0	2016/5/28		2016/5/21	SZX348		bipiao	02:02.5
USED/FLOWN		MIG/SHA   	HO	1	HO1026/MIG/SHA//Z/2016-05-26///USED/FLOWN	630	50	0	2016/5/26		2016/5/21	SZX348		bipiao	01:40.3
USED/FLOWN		SHA/SYX   	HO	1	HO1127/SHA/SYX//X/2016-05-28///USED/FLOWN	500	50	0	2016/5/28		2016/5/22	SZX348		bipiao	02:08.0
USED/FLOWN		PVG/HRB   	HO	1	HO1012/PVG/HRB//V/2016-05-14///USED/FLOWN	1090	50	0	2016/5/14		2016/5/12	PEK088		bipiao	15:07.9
USED/FLOWN		PVG/HRB   	HO	1	HO1012/PVG/HRB//V/2016-05-14///USED/FLOWN	1090	50	0	2016/5/14		2016/5/12	PEK088		bipiao	15:08.1
USED/FLOWN		PVG/HRB   	HO	1	HO1012/PVG/HRB//V/2016-05-14///USED/FLOWN	1090	50	0	2016/5/14		2016/5/12	PEK088		bipiao	15:07.9
USED/FLOWN		PVG/LJG   	HO	1	HO1073/PVG/LJG//Q/2016-05-28///USED/FLOWN	1080	50	0	2016/5/28		2016/5/12	PEK088		bipiao	39:51.1
USED/FLOWN		PVG/LJG   	HO	1	HO1073/PVG/LJG//Q/2016-05-28///USED/FLOWN	1080	50	0	2016/5/28		2016/5/12	PEK088		bipiao	39:51.1
USED/FLOWN		TAO/HAK   	HO	1	HO1067/TAO/HAK//Z/2016-05-17///USED/FLOWN	810	50	0	2016/5/17		2016/5/13	CKG177		bipiao	19:18.8
USED/FLOWN		PVG/HAK   	HO	1	HO1271/PVG/HAK//X/2016-06-05///USED/FLOWN	0	50	0	2016/6/5		2016/5/21	SZV122		bipiao	17:42.3
USED/FLOWN		PVG/HAK   	HO	1	HO1271/PVG/HAK//X/2016-06-05///USED/FLOWN	0	50	0	2016/6/5		2016/5/21	SZV122		bipiao	17:42.8
USED/FLOWN		PVG/HAK   	HO	1	HO1271/PVG/HAK//X/2016-06-05///USED/FLOWN	0	50	0	2016/6/5		2016/5/21	SZV122		bipiao	17:42.8
USED/FLOWN		PVG/HAK   	HO	1	HO1271/PVG/HAK//X/2016-06-05///USED/FLOWN	0	50	0	2016/6/5		2016/5/21	SZV122		bipiao	17:42.8
USED/FLOWN		PVG/HUZ   	HO	1	HO1011/PVG/HUZ//Z/2016-05-19///USED/FLOWN	510	50	0	2016/5/19		2016/5/16			bipiao	15:07.7
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//P/2016-05-28///USED/FLOWN	350	50	0	2016/5/28		2016/5/22	SZV114		bipiao	39:51.2
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//P/2016-05-28///USED/FLOWN	350	50	0	2016/5/28		2016/5/22	SZV114		bipiao	39:51.4
USED/FLOWN		PVG/URC   	HO	1	HO1257/PVG/URC//P/2016-05-26///USED/FLOWN	980	50	0	2016/5/26		2016/5/16	SHA717		bipiao	59:48.2
USED/FLOWN		SHA/NNG   	HO	1	HO1169/SHA/NNG//Y/2016-06-06///USED/FLOWN	0	50	0	2016/6/6		2016/6/5	CKG100		bipiao	21:11.5
USED/FLOWN		PVG/FOC   	HO	1	HO1107/PVG/FOC//I/2016-05-26///USED/FLOWN	120	50	0	2016/5/26		2016/5/23	SZX348		bipiao	01:40.4
USED/FLOWN		PVG/FOC   	HO	1	HO1107/PVG/FOC//I/2016-05-26///USED/FLOWN	120	50	0	2016/5/26		2016/5/23	SZX348		bipiao	01:40.4
USED/FLOWN		PVG/LHW   	HO	1	HO1027/PVG/LHW//Z/2016-05-27///USED/FLOWN	650	50	0	2016/5/27		2016/5/23	SZX348		bipiao	01:50.7
USED/FLOWN		MIG/SHA   	HO	1	HO1026/MIG/SHA//Z/2016-05-27///USED/FLOWN	630	50	0	2016/5/27		2016/5/24	SZX348		bipiao	01:50.4
USED/FLOWN		PVG/FOC   	HO	1	HO1107/PVG/FOC//I/2016-05-28///USED/FLOWN	120	50	0	2016/5/28		2016/5/24	SZX348		bipiao	02:03.6
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//X/2016-05-26///USED/FLOWN	240	50	0	2016/5/26		2016/5/24	SZX348		bipiao	28:09.6
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//X/2016-05-26///USED/FLOWN	240	50	0	2016/5/26		2016/5/24	SZX348		bipiao	28:09.6
USED/FLOWN		TAO/NKG   	HO	1	HO1654/TAO/NKG//X/2016-05-28///USED/FLOWN	220	50	0	2016/5/28		2016/5/24	SZX348		bipiao	02:03.5
USED/FLOWN		PVG/CGQ   	HO	1	HO1185/PVG/CGQ//Y/2016-05-27///USED/FLOWN	0	50	0	2016/5/27		2016/5/25	SZX348		bipiao	27:20.5
USED/FLOWN		PVG/HRB   	HO	1	HO1167/PVG/HRB//Y/2016-05-27///USED/FLOWN	0	50	0	2016/5/27		2016/5/26	SZX348		bipiao	01:49.0
USED/FLOWN		PVG/BAV   	HO	1	HO1057/PVG/BAV//Z/2016-05-28///USED/FLOWN	580	50	0	2016/5/28		2016/5/26	SZX348		bipiao	02:04.0
USED/FLOWN		PVG/SHE   	HO	1	HO1181/PVG/SHE//V/2016-05-22///USED/FLOWN	840	50	0	2016/5/22		2016/5/19	PEK088		bipiao	14:48.9
USED/FLOWN		SHA/KWE   	HO	1	HO1207/SHA/KWE//P/2016-05-26///USED/FLOWN	510	50	0	2016/5/26		2016/5/16			bipiao	28:09.6
USED/FLOWN		TAO/PVG   	HO	1	HO1196/TAO/PVG//Y/2016-05-27///USED/FLOWN	0	50	0	2016/5/27		2016/5/17	CKG216		bipiao	59:26.8
USED/FLOWN		PVG/TAO   	HO	1	HO1195/PVG/TAO//E/2016-05-27///USED/FLOWN	560	50	0	2016/5/27		2016/5/17	SHA674		bipiao	05:09.5
USED/FLOWN		PVG/TAO   	HO	1	HO1195/PVG/TAO//E/2016-05-27///USED/FLOWN	560	50	0	2016/5/27		2016/5/17	SHA674		bipiao	05:09.8
USED/FLOWN		SZX/LJG   	HO	1	HO1259/SZX/LJG//Z/2016-05-28///USED/FLOWN	670	50	0	2016/5/28		2016/5/17			bipiao	39:51.3
USED/FLOWN		CSX/LJG   	HO	1	HO1071/CSX/LJG//P/2016-05-28///USED/FLOWN	530	50	0	2016/5/28		2016/5/19			bipiao	39:51.7
USED/FLOWN		SHA/KMG   	MU	1	MU5812/SHA/KMG//Y/2016-05-22///USED/FLOWN	700	50	0	2016/5/22		2016/5/19			bipiao	14:33.8
USED/FLOWN		SIA/ZHY   	HO	1	HO1007/SIA/ZHY//P/2016-05-22///USED/FLOWN	230	50	0	2016/5/22		2016/5/19			bipiao	14:50.6
USED/FLOWN		SIA/ZHY   	HO	1	HO1007/SIA/ZHY//P/2016-05-22///USED/FLOWN	230	50	0	2016/5/22		2016/5/19			bipiao	14:50.0
USED/FLOWN		PVG/HAK   	HO	1	HO1271/PVG/HAK//X/2016-05-22///USED/FLOWN	400	50	0	2016/5/22		2016/5/19	KMG522		bipiao	14:51.7
USED/FLOWN		SZX/LJG   	HO	1	HO1259/SZX/LJG//R/2016-05-27///USED/FLOWN	0	50	0	2016/5/27		2016/5/20	CKG216		bipiao	05:17.0
USED/FLOWN		PVG/LHW   	HO	1	HO1027/PVG/LHW//Z/2016-05-22///USED/FLOWN	650	50	0	2016/5/22		2016/5/20			bipiao	14:54.7
USED/FLOWN		PVG/LHW   	HO	1	HO1027/PVG/LHW//Z/2016-05-22///USED/FLOWN	650	50	0	2016/5/22		2016/5/20			bipiao	14:54.6
USED/FLOWN		PVG/LHW   	HO	1	HO1027/PVG/LHW//Z/2016-05-22///USED/FLOWN	650	50	0	2016/5/22		2016/5/20			bipiao	14:54.6
USED/FLOWN		NKG/SZX   	HO	1	HO1655/NKG/SZX//P/2016-05-27///USED/FLOWN	460	50	0	2016/5/27		2016/5/21			bipiao	01:50.8
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//P/2016-05-26///USED/FLOWN	350	50	0	2016/5/26		2016/5/23	CKG177		bipiao	28:09.6
USED/FLOWN		PVG/FOC   	HO	1	HO1107/PVG/FOC//I/2016-05-26///USED/FLOWN	120	50	0	2016/5/26		2016/5/23	BJS914		bipiao	28:09.7
